TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
711,2021-05-23,2021,2,5,21,23,California,San Diego,92115,Male,Middle Aged,2,Leasing Consultant,2732,4,4,2,1,495,50,Average,Rental,1,16089,419253.0,69802.0,2.2,32881.0,85,295
712,2021-02-28,2021,1,2,9,28,North Carolina,Winston Salem,27150,Male,Middle Aged,5,Broker Associate,2846,4,4,2,1,275,1,Poor,Sale,0,8720,713767.0,44454.0,3.6,49893.0,0,0
713,2023-02-11,2023,1,2,6,11,Tennessee,Memphis,38197,Male,Middle Aged,5,Property Manager,3041,4,4,2,2,246,48,Average,Sale,1,6621,580211.0,66827.0,3.9,23530.0,140,331
714,2022-06-18,2022,2,6,25,18,Alaska,Anchorage,99599,Female,Middle Aged,5,Listing Coordinator,1502,3,3,2,1,83,58,Average,Sale,0,3684,205340.0,50572.0,3.3,39089.0,0,0
715,2022-01-05,2022,1,1,1,5,California,San Jose,95173,Male,Middle Aged,3,Broker Associate,843,1,1,1,1,31,7,Average,Rental,1,2055,93146.0,38729.0,4.7,24290.0,13,303
716,2023-06-22,2023,2,6,25,22,Maryland,Silver Spring,20910,Male,Middle Aged,5,Real Estate Agent,1303,2,2,1,1,1,32,Excellent,Sale,1,9331,303103.0,62353.0,5.6,24506.0,49,1382
717,2023-11-19,2023,4,11,47,19,Washington,Tacoma,98411,Male,Adult,4,Property Manager,3932,5,5,2,2,3,5,Average,Sale,1,5102,905134.0,30606.0,5.3,19575.0,56,245
718,2023-08-07,2023,3,8,32,7,Missouri,Kansas City,64144,Female,Adult,4,Real Estate Agent,3840,5,5,2,2,705,49,Excellent,Sale,0,1923,884216.0,27168.0,4.1,20439.0,0,1292
719,2021-05-15,2021,2,5,20,15,Florida,Bradenton,34210,Female,Adult,4,Listing Coordinator,2994,4,4,2,1,249,70,Average,Sale,1,3483,238063.0,43383.0,4.922076054260648,16085.0,32,497
720,2022-08-17,2022,3,8,33,17,Texas,El Paso,79984,Male,Middle Aged,3,Leasing Consultant,4563,6,6,3,2,493,1,Average,Rental,2,7031,314906.0,28987.0,4.5,28877.0,89,704
721,2022-03-01,2022,1,3,9,1,Texas,Austin,78789,Female,Middle Aged,5,Property Manager,1790,3,3,2,1,309,18,Average,Sale,1,6947,944686.0,924233.3333333334,3.0,27727.0,149,363
722,2021-12-19,2021,4,12,51,19,Utah,Ogden,84403,Female,Middle Aged,2,Listing Coordinator,4881,6,6,3,2,81,35,Poor,Rental,1,5093,954959.0,68089.0,4.8,29481.0,24,0
723,2021-01-15,2021,1,1,3,15,Minnesota,Maple Plain,55572,Male,Adult,5,Leasing Consultant,2709,4,4,2,1,71,23,Poor,Sale,1,3103,552010.0,44079.0,5.5,39447.0,89,0
724,2023-09-25,2023,3,9,39,25,Missouri,Saint Louis,63131,Female,Adult,4,Property Manager,1693,3,3,2,1,180,32,Poor,Sale,0,3663,848029.0,71015.0,4.8,14164.0,0,200
725,2022-07-13,2022,3,7,28,13,New York,Syracuse,13217,Female,Adult,4,Broker Associate,3581,4,4,2,2,383,31,Average,Sale,1,0,113755.0,21165.0,5.5,27847.0,57,0
726,2023-02-20,2023,1,2,8,20,New York,Rochester,14646,Male,Middle Aged,1,Leasing Consultant,735,1,1,1,1,29,41,Average,Rental,0,0,994706.0,49955.0,3.4,44468.0,0,0
727,2021-09-14,2021,3,9,37,14,Colorado,Colorado Springs,80945,Male,Adult,1,Leasing Consultant,3431,4,4,2,2,251,23,Excellent,Rental,1,500,409617.0,22198.0,88.36832147040275,19616.0,64,0
728,2021-03-20,2021,1,3,12,20,Florida,Miami,33190,Male,Adult,1,Real Estate Agent,2256,3,3,2,1,67,36,Excellent,Sale,0,0,597445.0,70996.0,4.3,1323.0,0,146
729,2021-11-20,2021,4,11,47,20,California,Palmdale,93591,Male,Middle Aged,2,Real Estate Agent,3610,5,5,2,2,681,48,Poor,Sale,1,717,141453.0,49372.0,5.4,25304.0,137,0
730,2021-08-08,2021,3,8,32,8,Texas,El Paso,79923,Female,Adult,5,Real Estate Agent,2257,3,3,2,1,260,27,Poor,Sale,2,7426,424560.6,46429.0,4.6,4687.0,140,0
731,2023-07-08,2023,3,7,27,8,Virginia,Arlington,22212,Female,Senior,4,Broker Associate,1112,2,2,1,1,57,2,Average,Sale,2,719,626722.0,16226.0,4.3,8173.0,126,704
732,2021-05-31,2021,2,5,22,31,California,Riverside,86117,Female,Middle Aged,2,Listing Coordinator,3166,4,4,2,2,388,45,Excellent,Rental,2,8008,127154.0,40889.0,2.7,30051.0,72,0
733,2022-03-13,2022,1,3,11,13,Florida,Boca Raton,31662,Female,Adult,3,Real Estate Agent,762,1,1,1,1,52,16,Average,Sale,0,3272,465303.2,34651.0,2.1,40535.0,0,618
734,2022-12-11,2022,4,12,50,11,Illinois,Aurora,60505,Female,Adult,3,Leasing Consultant,1061,2,2,1,1,72,55,Excellent,Rental,0,5261,325539.0,42861.0,2.3,22614.0,0,1182
735,2023-10-10,2023,4,10,41,10,Kansas,Wichita,67220,Female,Senior,1,Broker Associate,1890,3,3,2,1,107,25,Poor,Rental,0,0,471148.0,21511.0,4.8,42069.0,0,1732
736,2022-05-10,2022,2,5,19,10,Ohio,Cincinnati,45296,Male,Middle Aged,3,Leasing Consultant,4556,6,6,3,2,824,31,Average,Rental,2,8800,253897.0,163514.2857142857,3.5,5723.0,45,892
737,2021-03-16,2021,1,3,11,16,Washington,Spokane,99220,Female,Adult,2,Real Estate Agent,2017,3,3,2,1,81,11,Poor,Rental,0,19592,249581.0,32998.0,4.6,48514.0,0,15
738,2022-06-15,2022,2,6,24,15,Virginia,Richmond,23213,Female,Adult,1,Property Manager,3074,4,4,2,2,323,69,Average,Sale,1,2472,301707.0,56136.0,2.4,39839.0,84,502
739,2021-01-18,2021,1,1,3,18,California,San Jose,95194,Female,Middle Aged,3,Broker Associate,555,1,1,1,1,37,5,Poor,Sale,2,6846,852726.0,38186.0,3.3,24318.0,42,508
740,2021-05-06,2021,2,5,18,6,Colorado,Englewood,80150,Male,Adult,1,Property Manager,1061,2,2,1,1,66,19,Average,Rental,1,8940,259865.0,54920.0,2.5,7987.0,121,323
741,2023-12-23,2023,4,12,51,23,Connecticut,Hartford,6105,Male,Middle Aged,4,Real Estate Agent,2398,4,4,2,1,121,60,Average,Sale,1,6867,482440.0,821041.6666666666,2.4,19705.0,20,294
742,2023-02-16,2023,1,2,7,16,District of Columbia,Washington,13949,Female,Adult,3,Broker Associate,1654,3,3,2,1,245,45,Excellent,Rental,1,11611,38915.0,56780.0,5.8,18893.0,77,1048
743,2021-01-23,2021,1,1,4,23,New York,Albany,12242,Female,Adult,2,Listing Coordinator,4310,5,5,2,2,493,60,Poor,Rental,0,12930,869633.0,35317.0,4.3,35552.0,0,0
744,2022-07-22,2022,3,7,29,22,Texas,Houston,77040,Male,Middle Aged,1,Real Estate Agent,3464,4,4,2,2,200,36,Average,Rental,0,8624,732102.0,67613.0,5.0,6577.0,0,885
745,2022-04-13,2022,2,4,15,13,Alabama,Huntsville,32912,Male,Middle Aged,2,Real Estate Agent,4553,6,6,3,2,209,15,Poor,Rental,1,10383,372298.0,375181.8181818182,3.3,12381.0,55,0
746,2022-02-28,2022,1,2,9,28,North Carolina,Wilmington,28405,Female,Middle Aged,1,Real Estate Agent,1131,2,2,1,1,188,41,Poor,Sale,0,7421,395844.0,35777.0,4.1,39367.0,0,1114
747,2023-04-08,2023,2,4,14,8,Nevada,Reno,92289,Female,Senior,1,Leasing Consultant,4379,5,5,2,2,369,23,Excellent,Rental,1,2508,562054.0,65012.0,5.9,25583.0,135,697
748,2021-01-22,2021,1,1,4,22,Pennsylvania,Lancaster,17622,Male,Middle Aged,5,Property Manager,3078,4,4,2,2,329,26,Excellent,Rental,0,19402,226459.0,45812.0,5.6,40890.0,0,0
749,2023-01-28,2023,1,1,4,28,Iowa,Des Moines,50330,Female,Middle Aged,1,Listing Coordinator,3570,4,4,2,2,370,10,Average,Sale,2,991,554706.0,68229.0,2.2,12110.0,39,300
750,2022-12-30,2022,4,12,52,30,Nevada,Las Vegas,89160,Male,Senior,2,Broker Associate,2869,4,4,2,1,309,66,Average,Sale,1,5390,113980.0,34356.0,5.3,1060.0,7,1365
751,2021-11-05,2021,4,11,45,5,Florida,Punta Gorda,31767,Female,Senior,3,Listing Coordinator,4154,5,5,2,2,538,47,Excellent,Sale,0,2492,344858.0,55187.0,3.9,43841.0,0,102
752,2023-01-26,2023,1,1,4,26,Utah,Sandy,84093,Male,Middle Aged,3,Broker Associate,1908,3,3,2,1,96,44,Average,Sale,2,0,179453.0,68542.0,4.2,35212.0,76,637
753,2022-11-16,2022,4,11,46,16,Minnesota,Saint Paul,55108,Male,Middle Aged,5,Property Manager,997,1,1,1,1,77,70,Average,Sale,2,10053,950664.0,67533.0,4.3,6906.0,98,1392
754,2022-09-22,2022,3,9,38,22,Minnesota,Monticello,58899,Male,Middle Aged,3,Listing Coordinator,4184,5,5,2,2,475,49,Average,Rental,0,9028,866173.0,15086.0,4.7,24435.0,0,0
755,2023-11-17,2023,4,11,46,17,Virginia,Norfolk,16327,Male,Senior,3,Leasing Consultant,3443,4,4,2,2,47,64,Average,Sale,0,0,380761.0,32146.0,2.7,17116.0,0,819
756,2021-04-22,2021,2,4,16,22,Nebraska,Omaha,68105,Female,Middle Aged,2,Real Estate Agent,2972,4,4,2,1,462,34,Poor,Sale,1,3565,710178.0,43555.0,2.6,33671.0,141,0
757,2023-10-13,2023,4,10,41,13,Michigan,Saginaw,48609,Female,Middle Aged,2,Listing Coordinator,1770,3,3,2,1,316,7,Average,Sale,2,5695,363594.0,28877.0,4.3,15250.0,100,1589
758,2022-08-12,2022,3,8,32,12,Maryland,Baltimore,21203,Female,Adult,5,Broker Associate,2425,4,4,2,1,191,7,Average,Sale,1,7241,863636.0,73345.0,3.9,1968.0,75,251
759,2021-01-03,2021,1,1,1,3,Connecticut,Stamford,6922,Female,Senior,2,Broker Associate,1061,2,2,1,1,27,39,Excellent,Sale,0,10893,936517.0,2012791.6666666665,2.4,48307.0,0,0
760,2022-03-27,2022,1,3,13,27,Texas,Austin,78721,Male,Middle Aged,3,Leasing Consultant,1687,3,3,2,1,20,36,Poor,Sale,3,6249,625507.0,60840.0,3.0,32847.0,127,344
761,2023-02-10,2023,1,2,6,10,Ohio,Lima,45807,Male,Middle Aged,3,Broker Associate,1679,3,3,2,1,133,39,Average,Rental,1,9378,18522.0,18745.0,2.3,48921.0,82,414
762,2021-12-11,2021,4,12,50,11,South Dakota,Sioux Falls,57105,Female,Adult,4,Property Manager,3905,5,5,2,2,609,67,Poor,Sale,2,2686,321969.0,36613.0,2.4,12282.0,86,0
763,2023-04-20,2023,2,4,16,20,Michigan,Flint,48505,Female,Middle Aged,4,Real Estate Agent,881,1,1,1,1,156,71,Excellent,Rental,0,4897,628092.0,69197.0,4.9,44491.0,0,526
764,2022-10-15,2022,4,10,42,15,California,Stockton,95298,Male,Middle Aged,3,Leasing Consultant,4087,5,5,2,2,597,64,Average,Sale,1,8033,743654.0,72465.0,5.6,34589.0,65,1004
765,2022-06-11,2022,2,6,24,11,Indiana,Fort Wayne,46857,Female,Senior,1,Broker Associate,4979,6,6,3,2,887,29,Average,Rental,2,0,441781.0,65747.0,3.1,23452.0,51,886
766,2021-05-22,2021,2,5,21,22,North Carolina,Charlotte,28278,Male,Middle Aged,3,Listing Coordinator,1163,2,2,1,1,186,20,Poor,Rental,2,11737,30527.0,74512.0,5.0,3930.0,36,735
767,2023-10-21,2023,4,10,42,21,Arizona,Phoenix,89514,Male,Senior,4,Real Estate Agent,589,1,1,1,1,30,48,Average,Rental,0,6243,527573.0,20622.0,2.0,34769.0,0,1098
768,2021-08-10,2021,3,8,32,10,New York,Albany,12262,Male,Middle Aged,3,Listing Coordinator,2541,4,4,2,1,66,50,Average,Rental,2,9155,377626.0,50922.0,2.6,7625.0,137,77
769,2023-05-11,2023,2,5,19,11,Washington,Tacoma,98442,Female,Senior,2,Broker Associate,2652,4,4,2,1,503,27,Average,Sale,1,4185,149738.0,561101.6949152543,5.9,33105.0,108,952
770,2021-07-16,2021,3,7,29,16,Maryland,Baltimore,21239,Female,Middle Aged,1,Broker Associate,1525,3,3,2,1,64,4,Excellent,Sale,1,1455,736868.0,60253.0,2.4,39901.0,74,792
771,2023-03-13,2023,1,3,11,13,Arizona,Peoria,85383,Female,Adult,2,Leasing Consultant,4337,5,5,2,2,90,7,Excellent,Rental,0,16951,58937.0,67101.0,3.9000912278118007,19067.0,0,1291
772,2022-11-29,2022,4,11,48,29,Florida,Port Charlotte,33954,Female,Middle Aged,1,Leasing Consultant,1846,3,3,2,1,70,21,Poor,Rental,2,8030,970687.0,33404.0,3.1,28343.0,136,0
773,2021-08-21,2021,3,8,34,21,Nevada,North Las Vegas,89036,Male,Adult,5,Real Estate Agent,1757,3,3,2,1,337,17,Excellent,Rental,1,2104,900250.0,16084.0,4.3,9068.0,71,0
774,2021-03-12,2021,1,3,11,12,West Virginia,Morgantown,26505,Male,Adult,5,Property Manager,3979,5,5,2,2,418,54,Average,Rental,0,9138,454639.6,62255.0,2.6,15777.0,0,259
775,2022-10-06,2022,4,10,40,6,District of Columbia,Washington,20535,Female,Senior,2,Broker Associate,2573,4,4,2,1,512,4,Average,Sale,2,6200,428781.0,73062.0,4.4,15092.0,158,962
776,2022-11-21,2022,4,11,47,21,Ohio,Cincinnati,45264,Male,Middle Aged,5,Real Estate Agent,4042,5,5,2,2,538,28,Excellent,Sale,2,2983,30403.0,17825.0,4.2,34905.0,9,351
777,2022-03-16,2022,1,3,11,16,North Carolina,Charlotte,28225,Female,Middle Aged,1,Leasing Consultant,1308,2,2,1,1,193,73,Poor,Sale,1,7324,747675.0,37487.0,4.7,7487.0,43,370
778,2021-05-03,2021,2,5,18,3,Nevada,North Las Vegas,89036,Male,Senior,1,Leasing Consultant,3702,5,5,2,2,206,53,Excellent,Rental,1,0,725919.0,68053.0,4.5,30698.0,57,0
779,2023-05-18,2023,2,5,20,18,Louisiana,Shreveport,71115,Female,Senior,5,Real Estate Agent,541,1,1,1,1,92,5,Excellent,Sale,2,0,761972.0,57066.0,2.8,41940.0,85,11
780,2021-01-28,2021,1,1,4,28,District of Columbia,Washington,20238,Male,Adult,4,Real Estate Agent,1176,2,2,1,1,148,57,Poor,Rental,0,0,162595.0,35601.0,2.7,39243.0,0,0
781,2022-08-13,2022,3,8,33,13,North Carolina,Gastonia,33657,Male,Adult,5,Broker Associate,3841,5,5,2,2,734,44,Excellent,Sale,0,1887,707175.4,56434.0,5.3,25549.0,0,719
782,2022-04-07,2022,2,4,14,7,Connecticut,New Haven,6505,Male,Adult,2,Listing Coordinator,4407,6,6,2,2,463,11,Poor,Rental,1,0,935161.0,70253.0,4.8,21656.0,111,332
783,2023-11-07,2023,4,11,45,7,Kansas,Shawnee Mission,66225,Female,Middle Aged,5,Real Estate Agent,1876,3,3,2,1,365,36,Poor,Sale,0,4221,318598.0,27096.0,2.4,27691.0,0,1086
784,2021-03-19,2021,1,3,12,19,Ohio,Columbus,43204,Male,Middle Aged,2,Property Manager,2140,3,3,2,1,267,7,Average,Sale,0,1720,584466.0,56091.0,2.6,27791.0,0,0
785,2023-05-28,2023,2,5,22,28,California,Sacramento,95852,Female,Middle Aged,4,Listing Coordinator,2869,4,4,2,1,416,32,Excellent,Rental,2,5261,771604.0,71550.0,4.8,31842.0,34,1313
786,2021-07-09,2021,3,7,28,9,Kansas,Topeka,66617,Female,Adult,1,Broker Associate,4576,6,6,3,2,249,18,Average,Sale,1,0,213557.0,15237.0,5.2,2539.0,146,0
787,2021-10-17,2021,4,10,42,17,Mississippi,Jackson,39282,Female,Middle Aged,1,Property Manager,1433,3,3,1,1,121,9,Average,Sale,2,0,199163.0,70438.0,5.3,2218.0,78,0
788,2023-01-12,2023,1,1,2,12,California,Sacramento,95818,Male,Middle Aged,2,Broker Associate,1844,3,3,2,1,360,38,Average,Rental,2,9251,355641.0,64344.0,2.7962413231256837,6264.0,97,1063
789,2023-06-21,2023,2,6,25,21,Ohio,Dayton,45403,Male,Adult,1,Broker Associate,3985,5,5,2,2,747,73,Poor,Rental,0,8736,451994.0,1117026.3157894737,3.8,42447.0,0,1070
790,2022-08-17,2022,3,8,33,17,New York,New York City,10280,Male,Middle Aged,5,Listing Coordinator,3320,4,4,2,2,341,43,Poor,Sale,1,6749,86623.0,70577.0,3.7,1701.0,59,1095
791,2022-06-23,2022,2,6,25,23,Texas,San Antonio,78230,Male,Adult,1,Property Manager,2155,3,3,2,1,220,67,Excellent,Sale,2,0,694045.4,29168.0,3.4,9435.0,38,867
792,2021-03-09,2021,1,3,10,9,Minnesota,Minneapolis,55448,Male,Middle Aged,2,Broker Associate,4917,6,6,3,2,219,37,Excellent,Rental,1,4718,805504.0,40883.0,4.0,29436.0,83,0
793,2021-02-24,2021,1,2,8,24,Ohio,Cleveland,44197,Female,Adult,5,Real Estate Agent,2258,3,3,2,1,262,51,Average,Sale,3,1498,224679.0,20768.0,5.6,16478.0,86,0
794,2021-09-24,2021,3,9,39,24,Ohio,Toledo,43699,Female,Senior,5,Listing Coordinator,4328,5,5,2,2,808,69,Average,Sale,1,8197,518206.0,52976.0,5.2,40129.0,58,0
795,2022-02-21,2022,1,2,8,21,North Carolina,Greensboro,27499,Male,Middle Aged,5,Real Estate Agent,4458,6,6,2,2,509,12,Poor,Sale,2,9852,275460.0,51672.0,5.3,46639.0,110,0
796,2022-12-08,2022,4,12,49,8,Texas,Dallas,75392,Female,Adult,3,Real Estate Agent,3935,5,5,2,2,340,9,Excellent,Sale,1,0,142030.0,59608.0,4.2,14362.0,151,480
797,2022-08-07,2022,3,8,32,7,Louisiana,Lafayette,70593,Female,Adult,5,Real Estate Agent,4916,6,6,3,2,496,39,Average,Rental,1,9200,847050.0,43811.0,4.2,39919.0,90,661
798,2022-01-30,2022,1,1,5,30,California,Berkeley,94712,Female,Senior,2,Real Estate Agent,2667,4,4,2,1,23,27,Poor,Rental,1,0,141036.0,57285.0,4.5,6056.0,55,385
799,2023-09-10,2023,3,9,37,10,Massachusetts,Springfield,1129,Female,Adult,3,Real Estate Agent,3112,4,4,2,2,293,16,Excellent,Sale,0,0,492352.0,56684.0,2.7,17905.0,0,775
800,2021-04-10,2021,2,4,15,10,Oklahoma,Oklahoma City,73190,Male,Middle Aged,5,Broker Associate,4754,6,6,3,2,539,30,Poor,Sale,0,0,242466.0,38414.0,2.2,42571.0,0,0
801,2023-10-08,2023,4,10,41,8,Kansas,Shawnee Mission,66220,Female,Senior,4,Leasing Consultant,1234,2,2,1,1,195,8,Excellent,Rental,0,6842,74098.0,29988.0,55.46551954114979,16633.0,0,510
802,2023-08-04,2023,3,8,31,4,District of Columbia,Washington,20067,Female,Middle Aged,5,Property Manager,1548,3,3,2,1,50,40,Poor,Sale,1,5099,805930.0,54231.0,3.8,49555.0,80,0
803,2023-11-11,2023,4,11,45,11,District of Columbia,Washington,20238,Male,Middle Aged,3,Broker Associate,4578,6,6,3,2,297,55,Average,Rental,2,0,697748.0,58298.0,2.5,19387.0,131,118
804,2022-05-13,2022,2,5,19,13,New York,New York City,18789,Male,Adult,4,Broker Associate,1056,2,2,1,1,54,61,Excellent,Rental,1,184,827879.0,22824.0,3.5,40128.0,99,973
805,2021-09-28,2021,3,9,39,28,New Mexico,Santa Fe,82520,Male,Middle Aged,3,Broker Associate,4600,6,6,3,2,598,24,Poor,Rental,2,0,365646.0,38694.0,3.9,6761.0,48,0
806,2022-12-14,2022,4,12,50,14,Pennsylvania,Erie,16550,Female,Senior,2,Real Estate Agent,4523,6,6,3,2,414,38,Average,Sale,1,0,467636.0,47672.0,4.8,10763.0,23,615
807,2023-05-18,2023,2,5,20,18,New York,New York City,10014,Male,Adult,4,Property Manager,1455,3,3,1,1,48,22,Average,Sale,0,0,39361.0,25859.0,3.7,9553.0,0,0
808,2021-02-14,2021,1,2,7,14,Oklahoma,Edmond,72245,Male,Adult,2,Leasing Consultant,4756,6,6,3,2,390,72,Excellent,Sale,1,8257,937712.0,40203.0,3.1,48910.0,86,508
809,2023-06-09,2023,2,6,23,9,Washington,Tacoma,98464,Female,Middle Aged,1,Listing Coordinator,607,1,1,1,1,56,67,Excellent,Rental,1,2621,848663.0,27482.0,4.6,46501.0,155,660
810,2021-08-24,2021,3,8,34,24,Louisiana,New Orleans,70160,Male,Senior,1,Broker Associate,2943,4,4,2,1,480,54,Excellent,Sale,0,0,168459.0,20324.0,6.0,48085.0,0,787
811,2023-10-10,2023,4,10,41,10,Utah,Salt Lake City,84120,Male,Middle Aged,5,Listing Coordinator,2546,4,4,2,1,185,51,Excellent,Sale,0,11152,291563.0,57035.0,3.6,5997.0,0,422
812,2023-02-17,2023,1,2,7,17,New York,White Plains,10606,Female,Adult,1,Leasing Consultant,4751,6,6,3,2,403,37,Excellent,Rental,0,0,711023.0,66130.0,3.9,1911.0,0,220
813,2021-08-27,2021,3,8,35,27,California,Chula Vista,91913,Male,Adult,3,Property Manager,3795,5,5,2,2,627,66,Poor,Rental,0,3455,942687.0,64027.0,2.4,40653.0,0,0
814,2022-06-23,2022,2,6,25,23,West Virginia,Charleston,25326,Male,Senior,1,Leasing Consultant,4622,6,6,3,2,396,37,Poor,Sale,1,3582,213486.0,37661.0,2.7,42456.0,70,0
815,2023-07-15,2023,3,7,28,15,California,Los Angeles,90071,Male,Middle Aged,5,Leasing Consultant,3601,5,5,2,2,61,67,Excellent,Rental,0,730,45544.0,44671.0,4.4,49148.0,0,466
816,2022-08-28,2022,3,8,35,28,Ohio,Youngstown,44511,Female,Senior,2,Listing Coordinator,1033,1,2,1,1,28,62,Excellent,Rental,2,0,544058.0,37386.0,3.1,6280.0,60,113
817,2022-11-11,2022,4,11,45,11,California,South Lake Tahoe,96154,Female,Middle Aged,2,Property Manager,1249,2,2,1,1,144,7,Average,Sale,1,0,455686.0,393428.5714285714,4.9,19278.0,144,0
818,2022-06-27,2022,2,6,26,27,Massachusetts,Boston,2119,Female,Middle Aged,2,Leasing Consultant,1774,3,3,2,1,213,73,Average,Sale,0,5775,260126.0,42613.0,3.6,5721.0,0,0
819,2021-09-08,2021,3,9,36,8,Michigan,Kalamazoo,49006,Female,Adult,1,Property Manager,3491,4,4,2,2,291,10,Average,Sale,1,5556,756350.0,54646.0,5.7,15183.0,89,0
820,2022-02-15,2022,1,2,7,15,Kansas,Wichita,67205,Male,Middle Aged,5,Real Estate Agent,4748,6,6,3,2,491,18,Average,Rental,1,0,438078.0,27051.0,2.6,9710.0,169,210
821,2023-11-23,2023,4,11,47,23,District of Columbia,Washington,20099,Female,Middle Aged,1,Listing Coordinator,2881,4,4,2,1,215,56,Average,Sale,2,5266,949950.0,67971.0,2.1,40694.0,18,1299
822,2021-03-25,2021,1,3,12,25,California,San Jose,95173,Female,Senior,1,Real Estate Agent,1602,3,3,2,1,32,13,Excellent,Sale,2,5517,512240.0,54122.0,3.6,24231.0,65,0
823,2023-04-03,2023,2,4,14,3,Florida,Orlando,32819,Male,Adult,4,Broker Associate,4641,6,6,3,2,315,43,Excellent,Sale,1,0,132999.0,53730.0,2.1,25101.0,172,1216
824,2021-03-31,2021,1,3,13,31,Utah,Ogden,84403,Male,Adult,4,Real Estate Agent,4075,5,5,2,2,798,12,Average,Rental,1,8180,840076.0,64333.0,4.1,43240.0,38,0
825,2022-12-06,2022,4,12,49,6,Texas,Houston,66493,Male,Middle Aged,3,Real Estate Agent,1712,3,3,2,1,305,56,Poor,Sale,0,1268,885559.0,61287.0,2.9,17825.0,0,0
826,2021-04-12,2021,2,4,15,12,Louisiana,Lake Charles,70607,Male,Adult,5,Listing Coordinator,1532,3,3,2,1,64,39,Poor,Sale,1,9802,882362.0,1055840.909090909,4.4,46457.0,143,252
827,2023-11-28,2023,4,11,48,28,Texas,Houston,77245,Male,Senior,1,Listing Coordinator,2988,4,4,2,1,291,44,Excellent,Rental,2,0,417781.6,42631.0,5.1,24669.0,140,412
828,2023-03-26,2023,1,3,13,26,Utah,Sandy,84093,Male,Middle Aged,3,Broker Associate,1908,3,3,2,1,96,44,Average,Sale,2,0,179453.0,27425.0,5.3,2218.0,135,696
829,2022-11-25,2022,4,11,47,25,Michigan,Midland,48670,Male,Middle Aged,1,Property Manager,4990,6,6,3,2,902,52,Poor,Sale,1,0,553240.0,37028.0,3.5,49265.0,17,500
830,2022-06-10,2022,2,6,23,10,Ohio,Cincinnati,45296,Male,Middle Aged,3,Leasing Consultant,4556,6,6,3,2,824,31,Average,Rental,2,8800,253897.0,15739.0,7.426583250676372,38485.0,76,923
831,2021-11-06,2021,4,11,45,6,Indiana,Terre Haute,47812,Female,Senior,3,Real Estate Agent,4186,5,5,2,2,530,51,Average,Sale,2,1996,171894.0,35325.0,2.6,42771.0,101,0
832,2021-04-03,2021,2,4,14,3,Washington,Olympia,98506,Female,Middle Aged,2,Real Estate Agent,4286,5,5,2,2,524,23,Average,Rental,1,9751,349101.0,1368593.75,3.2,43795.0,99,740
833,2021-10-16,2021,4,10,42,16,North Carolina,Charlotte,28220,Female,Middle Aged,5,Listing Coordinator,1500,3,3,2,1,155,52,Poor,Sale,1,12262,289539.0,67395.0,2.7,8902.0,78,0
834,2021-05-12,2021,2,5,19,12,Virginia,Newport News,23612,Female,Adult,3,Property Manager,1410,3,3,1,1,233,59,Excellent,Sale,1,7505,785762.0,17685.0,5.4,28226.0,50,0
835,2023-02-04,2023,1,2,5,4,Oregon,Eugene,97405,Female,Senior,3,Broker Associate,1346,2,2,1,1,154,13,Poor,Rental,0,0,899985.0,45406.0,5.2,41090.0,0,0
836,2022-06-09,2022,2,6,23,9,Kentucky,Lexington,40510,Female,Adult,4,Real Estate Agent,3573,4,4,2,2,267,59,Poor,Sale,2,0,103425.0,27343.0,5.012849657657075,37178.0,135,0
837,2021-04-10,2021,2,4,15,10,Pennsylvania,Valley Forge,19495,Male,Senior,1,Listing Coordinator,1420,3,3,1,1,67,68,Excellent,Sale,2,0,32956.0,621407.4074074073,5.4,33556.0,75,0
838,2022-01-28,2022,1,1,4,28,Tennessee,Memphis,38161,Female,Middle Aged,5,Property Manager,3976,5,5,2,2,138,5,Poor,Rental,2,0,670595.0,47701.0,2.3,5207.0,125,0
839,2021-09-04,2021,3,9,36,4,California,Santa Barbara,93111,Male,Adult,3,Listing Coordinator,2636,4,4,2,1,311,26,Excellent,Sale,1,0,548415.0,58092.0,4.1,34782.0,26,454
840,2023-12-28,2023,4,12,52,28,Texas,Mesquite,75185,Female,Adult,5,Leasing Consultant,3594,4,4,2,2,686,24,Poor,Rental,1,8985,976317.0,24300.0,2.0,23344.0,161,1365
841,2021-05-28,2021,2,5,22,28,Texas,Houston,77030,Female,Middle Aged,5,Property Manager,3693,5,5,2,2,40,1,Excellent,Sale,1,0,418840.0,73193.0,2.2,28661.0,41,0
842,2021-02-07,2021,1,2,6,7,Massachusetts,Springfield,1114,Male,Middle Aged,4,Broker Associate,2474,4,4,2,1,178,31,Average,Sale,1,9522,41461.0,51087.0,7.052513456454343,25956.0,111,0
843,2022-06-02,2022,2,6,22,2,District of Columbia,Washington,20244,Female,Senior,4,Listing Coordinator,1987,3,3,2,1,193,30,Excellent,Sale,1,1127,122986.0,68293.0,4.625590504188135,37590.0,45,0
844,2022-04-13,2022,2,4,15,13,Kansas,Shawnee Mission,66276,Female,Middle Aged,5,Real Estate Agent,729,1,1,1,1,4,54,Excellent,Rental,1,10494,351979.0,64997.0,4.4,21485.0,31,0
